Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739447366.435357,82,10.0.2.15,142.251.209.14,39257,443
1739447366.435518,82,10.0.2.15,216.58.209.54,44220,443
1739447366.435753,1292,216.58.209.54,10.0.2.15,443,44220
1739447366.436662,81,10.0.2.15,216.58.209.54,44220,443
1739447366.475348,79,10.0.2.15,216.58.209.54,44220,443
1739447366.477322,60,142.251.209.14,10.0.2.15,443,40096
1739447366.477322,538,216.58.209.54,10.0.2.15,443,44220
1739447366.477359,54,10.0.2.15,142.251.209.14,40096,443
1739447366.480745,1875,10.0.2.15,142.251.209.14,40096,443
1739447366.483679,60,142.251.209.14,10.0.2.15,443,40096
1739447366.48368,60,142.251.209.14,10.0.2.15,443,40096
1739447366.485927,82,10.0.2.15,216.58.209.54,44220,443
1739447366.486081,74,10.0.2.15,216.58.209.54,45524,443
1739447366.490132,717,142.251.209.14,10.0.2.15,443,39257
1739447366.490388,83,10.0.2.15,142.251.209.14,39257,443
1739447366.498281,125,10.0.2.15,142.251.209.14,39257,443
1739447366.501879,113,10.0.2.15,142.251.209.14,39257,443
1739447366.502476,76,10.0.2.15,142.251.209.14,39257,443
1739447366.50618,125,10.0.2.15,216.58.209.54,44220,443
1739447366.506498,114,10.0.2.15,216.58.209.54,44220,443
1739447366.507034,384,10.0.2.15,142.251.209.14,39257,443
1739447366.507149,74,10.0.2.15,216.58.209.54,44220,443
1739447366.507268,846,10.0.2.15,216.58.209.54,44220,443
1739447366.536335,546,216.58.209.54,10.0.2.15,443,44220
1739447366.537237,211,10.0.2.15,216.58.209.54,44220,443
1739447366.541675,60,216.58.209.54,10.0.2.15,443,45524
1739447366.541707,54,10.0.2.15,216.58.209.54,45524,443
1739447366.547865,1839,10.0.2.15,216.58.209.54,45524,443
1739447366.548907,60,216.58.209.54,10.0.2.15,443,45524
1739447366.548907,60,216.58.209.54,10.0.2.15,443,45524
1739447366.557283,673,142.251.209.14,10.0.2.15,443,39257
1739447366.558018,163,142.251.209.14,10.0.2.15,443,39257
1739447366.559794,2934,142.251.209.14,10.0.2.15,443,40096
1739447366.559818,54,10.0.2.15,142.251.209.14,40096,443
1739447366.560342,4374,142.251.209.14,10.0.2.15,443,40096
1739447366.560354,54,10.0.2.15,142.251.209.14,40096,443
1739447366.560854,524,142.251.209.14,10.0.2.15,443,40096
1739447366.56086,54,10.0.2.15,142.251.209.14,40096,443
1739447366.563194,76,10.0.2.15,142.251.209.14,39257,443
1739447366.563511,75,10.0.2.15,142.251.209.14,39257,443
1739447366.566184,118,10.0.2.15,142.251.209.14,40096,443
1739447366.566751,88,10.0.2.15,10.0.2.3,58410,53
1739447366.567223,60,142.251.209.14,10.0.2.15,443,40096
1739447366.571692,979,216.58.209.54,10.0.2.15,443,44220
1739447366.571692,69,142.251.209.14,10.0.2.15,443,39257
1739447366.571692,163,216.58.209.54,10.0.2.15,443,44220
1739447366.572538,185,216.58.209.54,10.0.2.15,443,44220
1739447366.574261,75,10.0.2.15,216.58.209.54,44220,443
1739447366.574363,75,10.0.2.15,216.58.209.54,44220,443
1739447366.574564,79,10.0.2.15,216.58.209.54,44220,443
1739447366.584329,315,142.251.209.14,10.0.2.15,443,39257
1739447366.584506,63,142.251.209.14,10.0.2.15,443,39257
1739447366.587289,77,10.0.2.15,142.251.209.14,39257,443
