Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739448546.43905,74,10.0.2.15,128.139.200.12,44340,443
1739448546.43972,74,10.0.2.15,128.139.200.12,44340,443
1739448546.440421,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.440421,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.440421,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.440421,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.44074,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.441134,74,10.0.2.15,128.139.200.12,44340,443
1739448546.441158,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.441639,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.442236,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.44265,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.442967,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.444052,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.444052,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.444566,74,10.0.2.15,128.139.200.12,44340,443
1739448546.444622,75,10.0.2.15,128.139.200.12,44340,443
1739448546.444663,75,10.0.2.15,128.139.200.12,44340,443
1739448546.444706,80,10.0.2.15,128.139.200.12,44340,443
1739448546.444712,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.444712,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.444748,75,10.0.2.15,128.139.200.12,44340,443
1739448546.444792,75,10.0.2.15,128.139.200.12,44340,443
1739448546.444832,75,10.0.2.15,128.139.200.12,44340,443
1739448546.444884,74,10.0.2.15,128.139.200.12,44340,443
1739448546.444923,74,10.0.2.15,128.139.200.12,44340,443
1739448546.444963,74,10.0.2.15,128.139.200.12,44340,443
1739448546.445004,74,10.0.2.15,128.139.200.12,44340,443
1739448546.445067,74,10.0.2.15,128.139.200.12,44340,443
1739448546.445073,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.446148,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.446797,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.446797,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.447065,74,10.0.2.15,128.139.200.12,44340,443
1739448546.447165,74,10.0.2.15,173.194.76.84,38550,443
1739448546.447222,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.448502,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.448502,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.448937,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.449629,1085,10.0.2.15,206.247.141.133,54346,8801
1739448546.449682,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.44971,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.449737,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.449737,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.449737,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.449764,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.44989,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.449933,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.44996,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.449986,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.450013,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.450038,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.450063,1078,10.0.2.15,206.247.141.133,54346,8801
1739448546.450238,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.45063,74,10.0.2.15,128.139.200.12,44340,443
1739448546.451351,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.451351,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.451797,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.452259,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.453176,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.453176,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.453176,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.453793,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.454195,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.455137,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.455137,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.455845,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.455845,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.456286,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.456471,75,10.0.2.15,128.139.200.12,44340,443
1739448546.456884,1292,128.139.200.12,10.0.2.15,443,44340
