Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739467028.844623,131,10.9.21.209,142.251.209.10,41954,443
1739467028.844715,112,10.9.21.209,142.251.209.10,41954,443
1739467028.845025,435,10.9.21.209,142.251.209.10,41954,443
1739467028.864003,74,142.251.209.10,10.9.21.209,443,56244
1739467028.864044,66,10.9.21.209,142.251.209.10,56244,443
1739467028.864256,1799,10.9.21.209,142.251.209.10,56244,443
1739467028.893221,235,142.251.209.10,10.9.21.209,443,41954
1739467028.893532,209,10.9.21.209,142.251.209.10,41954,443
1739467028.898455,1002,142.251.209.10,10.9.21.209,443,41954
1739467028.898455,163,142.251.209.10,10.9.21.209,443,41954
1739467028.898579,75,10.9.21.209,142.251.209.10,41954,443
1739467028.898625,75,10.9.21.209,142.251.209.10,41954,443
1739467028.899103,69,142.251.209.10,10.9.21.209,443,41954
1739467028.899183,75,10.9.21.209,142.251.209.10,41954,443
1739467028.915752,342,142.251.209.10,10.9.21.209,443,41954
1739467028.915752,63,142.251.209.10,10.9.21.209,443,41954
1739467028.915903,79,10.9.21.209,142.251.209.10,41954,443
1739467028.917888,66,142.251.209.10,10.9.21.209,443,56244
1739467028.917888,66,142.251.209.10,10.9.21.209,443,56244
1739467028.918396,385,10.9.21.209,142.251.209.10,41954,443
1739467028.936022,2802,142.251.209.10,10.9.21.209,443,56244
1739467028.936054,66,10.9.21.209,142.251.209.10,56244,443
1739467028.936022,2802,142.251.209.10,10.9.21.209,443,56244
1739467028.936088,66,10.9.21.209,142.251.209.10,56244,443
1739467028.936022,345,142.251.209.10,10.9.21.209,443,56244
1739467028.936092,66,10.9.21.209,142.251.209.10,56244,443
1739467028.936572,140,10.9.21.209,142.251.209.10,56244,443
1739467028.946611,67,142.251.209.10,10.9.21.209,443,41954
1739467028.973439,71,142.251.209.10,10.9.21.209,443,41954
1739467029.00087,74,10.9.21.209,142.251.209.10,41954,443
1739467029.209384,1042,142.251.209.10,10.9.21.209,443,56244
1739467029.209385,239,142.251.209.10,10.9.21.209,443,41954
1739467029.209385,124,142.251.209.10,10.9.21.209,443,41954
1739467029.209385,64,142.251.209.10,10.9.21.209,443,41954
1739467029.21001,77,10.9.21.209,142.251.209.10,41954,443
1739467029.210105,75,10.9.21.209,142.251.209.10,41954,443
1739467029.244372,239,142.251.209.10,10.9.21.209,443,41954
1739467029.244614,77,10.9.21.209,142.251.209.10,41954,443
1739467029.251395,1042,142.251.209.10,10.9.21.209,443,56244
1739467029.251444,78,10.9.21.209,142.251.209.10,56244,443
1739467029.288308,66,142.251.209.10,10.9.21.209,443,41954
1739467029.437382,56,10.9.28.50,224.0.0.22,Unknown,Unknown
1739467029.539791,62,10.9.25.222,224.0.0.22,Unknown,Unknown
1739467029.541109,86,10.9.16.224,224.0.0.251,5353,5353
1739467029.732974,86,10.9.21.209,172.16.0.232,46897,53
1739467029.733156,86,10.9.21.209,172.16.0.232,60004,53
1739467029.737333,102,172.16.0.232,10.9.21.209,53,46897
1739467029.744648,1292,10.9.21.209,216.58.204.238,52827,443
1739467029.744738,1292,10.9.21.209,216.58.204.238,52827,443
1739467029.745484,355,10.9.16.224,224.0.0.251,5353,5353
1739467029.746069,298,10.9.16.224,224.0.0.251,5353,5353
1739467029.78808,86,172.16.0.232,10.9.21.209,53,60004
1739467029.798897,82,216.58.204.238,10.9.21.209,443,52827
1739467029.800068,1292,216.58.204.238,10.9.21.209,443,52827
1739467029.800068,1292,216.58.204.238,10.9.21.209,443,52827
1739467029.800068,1292,216.58.204.238,10.9.21.209,443,52827
1739467029.801073,1292,10.9.21.209,216.58.204.238,52827,443
1739467029.811753,234,10.9.21.209,142.251.209.36,46125,443
1739467029.815572,1292,216.58.204.238,10.9.21.209,443,52827
1739467029.815572,1292,216.58.204.238,10.9.21.209,443,52827
1739467029.815572,1292,216.58.204.238,10.9.21.209,443,52827
1739467029.815783,81,10.9.21.209,216.58.204.238,52827,443
1739467029.817056,82,10.9.21.209,216.58.204.238,52827,443
1739467029.827462,74,10.9.21.209,216.58.204.238,39456,443
1739467029.847424,62,10.9.25.222,224.0.0.22,Unknown,Unknown
1739467029.853806,79,10.9.21.209,216.58.204.238,52827,443
1739467029.864148,704,216.58.204.238,10.9.21.209,443,52827
1739467029.865645,82,10.9.21.209,216.58.204.238,52827,443
1739467029.865887,125,10.9.21.209,216.58.204.238,52827,443
1739467029.865961,115,10.9.21.209,216.58.204.238,52827,443
1739467029.866168,390,10.9.21.209,216.58.204.238,52827,443
1739467029.881249,74,216.58.204.238,10.9.21.209,443,39456
1739467029.881297,66,10.9.21.209,216.58.204.238,39456,443
1739467029.881652,1855,10.9.21.209,216.58.204.238,39456,443
1739467029.890993,73,142.251.209.36,10.9.21.209,443,46125
1739467029.913918,1288,142.251.209.36,10.9.21.209,443,46125
1739467029.913919,326,142.251.209.36,10.9.21.209,443,46125
1739467029.913919,711,216.58.204.238,10.9.21.209,443,52827
1739467029.914103,78,10.9.21.209,142.251.209.36,46125,443
1739467029.914203,212,10.9.21.209,216.58.204.238,52827,443
1739467029.917309,68,142.251.209.36,10.9.21.209,443,46125
1739467029.917309,227,142.251.209.36,10.9.21.209,443,46125
1739467029.917391,74,10.9.21.209,142.251.209.36,46125,443
1739467029.918447,97,10.9.21.209,172.16.0.232,43495,53
1739467029.918548,97,10.9.21.209,172.16.0.232,45539,53
1739467029.921275,673,216.58.204.238,10.9.21.209,443,52827
1739467029.921275,163,216.58.204.238,10.9.21.209,443,52827
1739467029.921275,69,216.58.204.238,10.9.21.209,443,52827
1739467029.921393,75,10.9.21.209,216.58.204.238,52827,443
1739467029.921432,75,10.9.21.209,216.58.204.238,52827,443
1739467029.92148,75,10.9.21.209,216.58.204.238,52827,443
1739467029.922363,113,172.16.0.232,10.9.21.209,53,43495
1739467029.928318,74,10.9.21.209,142.251.209.14,44534,443
1739467029.92838,74,10.9.21.209,142.251.209.14,44550,443
1739467029.928425,74,10.9.21.209,142.251.209.14,44560,443
1739467029.928461,74,10.9.21.209,142.251.209.14,44576,443
1739467029.928509,74,10.9.21.209,142.251.209.14,44584,443
1739467029.93553,66,216.58.204.238,10.9.21.209,443,39456
1739467029.93553,66,216.58.204.238,10.9.21.209,443,39456
1739467029.943092,75,10.9.21.209,142.251.209.36,46125,443
1739467029.953403,2802,216.58.204.238,10.9.21.209,443,39456
1739467029.95349,66,10.9.21.209,216.58.204.238,39456,443
1739467029.953403,2802,216.58.204.238,10.9.21.209,443,39456
1739467029.953533,66,10.9.21.209,216.58.204.238,39456,443
1739467029.953403,2265,216.58.204.238,10.9.21.209,443,39456
1739467029.953546,66,10.9.21.209,216.58.204.238,39456,443
1739467029.954154,130,10.9.21.209,216.58.204.238,39456,443
1739467029.963482,315,216.58.204.238,10.9.21.209,443,52827
1739467029.965398,1292,10.9.21.209,216.58.204.238,44113,443
1739467029.965412,1292,10.9.21.209,216.58.204.238,44113,443
1739467029.965475,122,10.9.21.209,216.58.204.238,44113,443
1739467029.967371,67,216.58.204.238,10.9.21.209,443,52827
1739467029.974385,97,172.16.0.232,10.9.21.209,53,45539
1739467029.981268,74,142.251.209.14,10.9.21.209,443,44550
1739467029.98129,66,10.9.21.209,142.251.209.14,44550,443
1739467029.981268,74,142.251.209.14,10.9.21.209,443,44534
1739467029.981298,66,10.9.21.209,142.251.209.14,44534,443
1739467029.981507,1802,10.9.21.209,142.251.209.14,44550,443
1739467029.98163,1866,10.9.21.209,142.251.209.14,44534,443
1739467029.982126,74,142.251.209.14,10.9.21.209,443,44576
1739467029.982133,66,10.9.21.209,142.251.209.14,44576,443
1739467029.982126,74,142.251.209.14,10.9.21.209,443,44584
1739467029.98214,66,10.9.21.209,142.251.209.14,44584,443
1739467029.982126,74,142.251.209.14,10.9.21.209,443,44560
1739467029.982142,66,10.9.21.209,142.251.209.14,44560,443
1739467029.982256,1834,10.9.21.209,142.251.209.14,44576,443
1739467029.982365,1802,10.9.21.209,142.251.209.14,44584,443
1739467029.982468,1834,10.9.21.209,142.251.209.14,44560,443
1739467029.989661,78,10.9.21.209,216.58.204.238,52827,443
1739467029.993316,67,142.251.209.36,10.9.21.209,443,46125
1739467030.007728,682,216.58.204.238,10.9.21.209,443,39456
1739467030.019141,82,216.58.204.238,10.9.21.209,443,44113
1739467030.019141,1292,216.58.204.238,10.9.21.209,443,44113
1739467030.03717,1292,216.58.204.238,10.9.21.209,443,44113
1739467030.03717,341,216.58.204.238,10.9.21.209,443,44113
1739467030.03717,672,216.58.204.238,10.9.21.209,443,44113
1739467030.03717,66,142.251.209.14,10.9.21.209,443,44584
1739467030.03717,66,142.251.209.14,10.9.21.209,443,44576
